2,1,325.74979143546585,111.42139892578125,32.736049453287045,96.61145629882813,1,-1,-1,-1
2,2,288.3565033955393,118.05866088867188,37.187029830015156,108.43895263671875,1,-1,-1,-1
3,1,322.77083583083197,109.73776685712988,33.43314168032723,98.67340928579561,1,-1,-1,-1
3,2,287.624169872428,117.78467281835249,36.566592934956965,106.55970176824431,1,-1,-1,-1
4,1,321.06085709595067,111.3412872381041,33.13739491465954,97.75655592497273,1,-1,-1,-1
4,2,286.15912014932854,115.5858419822373,36.597980575100244,106.57555041361867,1,-1,-1,-1
5,1,319.8203942383863,113.72028236399551,32.16211924051853,94.68782738315244,1,-1,-1,-1
5,2,285.6506349395713,116.51546305898442,34.01201991280408,98.83119015369803,1,-1,-1,-1
6,1,318.36193367884823,113.23781468246148,32.18751557158111,94.4310552573897,1,-1,-1,-1
6,2,284.2862232752833,117.23976235599974,33.07357182283201,95.89671969335899,1,-1,-1,-1
7,1,316.6412239017462,111.68109650216002,32.8371382996432,95.91025544756091,1,-1,-1,-1
7,2,282.27892014780696,118.93701139998879,33.605049972629175,97.07454076664408,1,-1,-1,-1
8,1,314.65698053374206,109.27268939805833,33.62224967637389,97.78971124984717,1,-1,-1,-1
8,2,281.22272848655143,120.32958990849895,34.02236902421917,97.97247455094292,1,-1,-1,-1
9,1,313.6657552950322,110.13432207923742,33.08925456761584,95.80048339813784,1,-1,-1,-1
9,2,281.3163701470368,121.13532112484128,34.54207947888377,99.24776171168482,1,-1,-1,-1
10,1,312.3381747801277,110.55229775756774,32.863363370801956,94.83141635249387,1,-1,-1,-1
10,2,280.52642104722423,121.49705738785036,34.60977314777655,99.50600483203654,1,-1,-1,-1
11,1,311.6858103678595,112.05620150110079,32.3622188351804,93.11538878244922,1,-1,-1,-1
11,2,280.1884957607683,123.40435729090152,33.14529332997057,94.92283672628537,1,-1,-1,-1
12,1,310.8561209986182,113.11257432920594,32.147021817602294,92.34924350642925,1,-1,-1,-1
12,2,279.23117338968717,123.6292530002317,32.90713084205342,93.96199163218837,1,-1,-1,-1
13,1,309.85365831066844,114.69770550471335,31.94885165138438,91.697837344192,1,-1,-1,-1
