2,1,128.32418883182294,74.58661804199218,82.54742311760415,189.70452575683595,1,-1,-1,-1
2,2,462.75880446317854,75.0642318725586,82.96188326114292,196.068359375,1,-1,-1,-1
2,3,394.8957804814266,84.36131591796874,70.4631143301156,176.6807861328125,1,-1,-1,-1
3,1,132.18777572178976,74.08914217454036,82.85801282038655,190.39226894772648,1,-1,-1,-1
3,2,464.58898706585546,72.42553888403847,82.47918582822349,194.89300444240962,1,-1,-1,-1
3,3,397.54383193020976,85.22738188681646,69.29293321427951,173.63344231573967,1,-1,-1,-1
4,1,136.99711009591664,74.37778088422283,82.74266423510042,190.09081352058445,1,-1,-1,-1
4,2,465.53645005293316,69.08377851930219,83.32533878288942,196.6057420508881,1,-1,-1,-1
4,3,400.4217410872243,87.78503255065954,68.34915169261332,171.06080551863442,1,-1,-1,-1
5,1,140.8982884278106,74.62768464820363,81.72450287574085,187.7737125016202,1,-1,-1,-1
5,2,467.5208979087752,66.82215688556963,84.39166153970025,198.63491851396185,1,-1,-1,-1
5,3,403.53727645434515,89.52051812392786,66.36878322805543,165.75874987222383,1,-1,-1,-1
6,1,142.20064029951942,75.89357524973008,83.94703508274318,193.0929412566125,1,-1,-1,-1
6,2,469.90980424446843,65.82562464395834,84.87867480610153,199.73356567378417,1,-1,-1,-1
6,3,408.3825730841286,90.39545718939642,64.86653502389049,161.96511500721314,1,-1,-1,-1
6,5,299.5002738252192,88.58482818603515,65.68984541596787,167.976171875,1,-1,-1,-1
7,1,146.84388163421994,75.65631373284033,83.50095383499868,192.35324606426886,1,-1,-1,-1
7,2,470.34954324651574,67.65484390855842,88.23907245075685,208.30841440150155,1,-1,-1,-1
7,3,409.67555555940095,86.98596741599604,66.39184035654505,166.00964105132704,1,-1,-1,-1
7,5,299.43826247374597,89.31027859568769,65.84958020191974,168.3605964857714,1,-1,-1,-1
8,1,151.252987471111,74.53746041037854,83.66545978609506,193.04996010126143,1,-1,-1,-1
8,2,472.3260547587245,70.21803422765343,89.75367184655686,212.4328331626647,1,-1,-1,-1
8,3,410.17330634205007,86.0667375131774,68.59946540280784,170.72982726143567,1,-1,-1,-1
8,5,299.2227338228019,89.81775973836416,66.43293472749494,169.73782376242346,1,-1,-1,-1
9,1,153.37653958583726,72.75949584751831,84.38217950943103,194.9020628685771,1,-1,-1,-1
9,2,475.59292826503935,72.1268351671478,86.1260150450322,203.7763650648445,1,-1,-1,-1
9,3,410.80715518272024,81.82716212399102,71.95774405196387,178.99292511412935,1,-1,-1,-1
10,1,154.04109784183362,71.34010795581017,85.45078675583632,197.8204157197692,1,-1,-1,-1
10,2,476.3316640897588,72.01913230565732,85.64342368848982,202.41845365598047,1,-1,-1,-1
10,3,411.8902076763431,78.23524557148531,73.4293051358675,182.7165405441943,1,-1,-1,-1
11,1,154.63844809977832,69.74966985054041,86.94706410622624,201.89631410022088,1,-1,-1,-1
11,2,476.7335691625209,71.54986655895402,85.13512386534948,200.78560404447626,1,-1,-1,-1
11,3,412.25733780287334,76.64041661811005,74.63074120981003,186.00734720738544,1,-1,-1,-1
12,1,154.93402829854443,69.57003183590645,87.85616229423405,204.7681000404041,1,-1,-1,-1
12,2,475.0866750816842,66.99041453088334,88.66237557763897,209.6335925692155,1,-1,-1,-1
12,3,412.18137809241966,75.39610915607813,76.50426996679575,191.0216287383618,1,-1,-1,-1
13,1,155.94359587306644,69.32811128369701,88.08477493511599,205.8784324484859,1,-1,-1,-1
13,2,474.4522967374302,62.79452655084569,90.26188513867763,213.75707924796228,1,-1,-1,-1
13,3,412.5190876123216,74.8385459083926,76.61592501286748,191.30159248881256,1,-1,-1,-1
13,5,300.99174903884983,99.10780781912892,64.84494984633652,165.64247717583604,1,-1,-1,-1
14,1,156.7689614094639,68.75414328576092,86.9524360095994,203.75921648730068,1,-1,-1,-1
14,2,475.38742870687327,60.453242435487084,88.66713978675904,210.09602746995546,1,-1,-1,-1
14,3,413.4756772171584,75.03706482790759,75.68640956721175,188.90726857954434,1,-1,-1,-1
14,5,301.50647924518546,96.11783114464437,65.3345838721782,167.76868731041608,1,-1,-1,-1
15,1,157.94507383828108,67.86228424816296,85.82153522245358,201.0413945896715,1,-1,-1,-1
15,2,472.4121473864245,56.71687818995822,91.05682308941986,216.14646860495841,1,-1,-1,-1
15,3,413.30223063272683,76.36174444330605,75.37982337365509,188.07058806306762,1,-1,-1,-1
15,5,302.9214345485709,91.98631460648858,64.52021413783434,166.49880514207263,1,-1,-1,-1
16,1,160.9378827319963,68.19782270276698,85.9818824828111,201.52034811240554,1,-1,-1,-1
16,2,471.4541965810778,53.811523629407944,91.83587882999038,218.57574794781092,1,-1,-1,-1
16,3,413.27194298584794,76.20513466074081,75.17369997422045,187.8083163447397,1,-1,-1,-1
16,5,302.94855176469594,90.30485616960229,64.94094374191285,168.40913335451262,1,-1,-1,-1
17,1,161.79866381542243,66.63195752562157,86.1418854472126,202.03853755771365,1,-1,-1,-1
17,2,470.51033187194895,52.333150271511286,92.86063701356322,221.06690323712044,1,-1,-1,-1
17,3,414.83688407997505,74.80053117208021,74.82907602982347,187.21575659540645,1,-1,-1,-1
17,5,304.0834284315007,92.0421457672159,63.589003995833515,165.4773744838088,1,-1,-1,-1
18,1,163.23204222550834,64.4213573822176,87.0363134454182,204.2582987349324,1,-1,-1,-1
18,2,470.7433894313381,53.190604160574836,93.9246282602423,224.23997427170033,1,-1,-1,-1
18,3,415.68655561044295,75.22240223847186,74.91390080662214,187.61389368556212,1,-1,-1,-1
19,1,165.9039040317704,62.6505293099881,87.92794444849932,205.57256172839126,1,-1,-1,-1
19,2,472.6641662175903,56.25123112828629,91.86061766625413,219.76586259494053,1,-1,-1,-1
19,3,415.7953230521948,74.52008602804982,74.87343598103615,187.43909040668453,1,-1,-1,-1
20,1,166.98726344224454,62.92709391282904,88.49612091222785,207.83604418241356,1,-1,-1,-1
